Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Unnamed: 15,Unnamed: 16
2023-04-20,S005,P0011,Electronics,West,151,134,98,132.6,51.79,10,Snowy,0,49.43,Autumn,,
2023-04-20,S005,P0012,Electronics,North,177,56,76,49.47,68.66,15,Sunny,1,69.36,Autumn,,
2023-04-20,S005,P0013,Groceries,North,59,59,112,61.39,16.41,5,Cloudy,0,12.31,Spring,,
2023-04-20,S005,P0014,Clothing,North,293,16,72,26.51,68.66,20,Rainy,1,69.42,Spring,,
2023-04-20,S005,P0015,Electronics,South,299,7,167,20.38,57.07,20,Rainy,1,52.19,Spring,,
2023-04-20,S005,P0016,Electronics,East,234,4,111,2.7,68.78,20,Rainy,0,64.83,Summer,,
2023-04-20,S005,P0017,Electronics,South,340,25,164,36.61,59.8,0,Cloudy,1,59.99,Winter,,
2023-04-20,S005,P0018,Clothing,West,327,116,143,134.53,57.94,20,Cloudy,1,56.34,Autumn,,
2023-04-20,S005,P0019,Clothing,East,331,190,190,197.98,18.09,15,Rainy,0,15.78,Autumn,,
2023-04-20,S005,P0020,Clothing,North,240,80,141,85.74,31.07,10,Sunny,0,28.36,Winter,,
2023-04-21,S001,P0001,Groceries,South,379,153,169,143.13,74.42,0,Cloudy,0,71.61,Spring,,
2023-04-21,S001,P0002,Clothing,North,419,1,152,12.6,55.8,5,Snowy,0,56.44,Winter,,
2023-04-21,S001,P0003,Groceries,West,334,223,106,231.66,98.79,5,Snowy,1,102.27,Summer,,
2023-04-21,S001,P0004,Furniture,North,289,284,47,302.09,70.61,10,Snowy,1,68.74,Spring,,
2023-04-21,S001,P0005,Groceries,West,264,165,66,177.44,67.75,15,Snowy,1,68.58,Summer,,
2023-04-21,S001,P0006,Electronics,East,233,28,179,39.61,75.89,10,Rainy,0,74.1,Summer,,
2023-04-21,S001,P0007,Electronics,North,191,159,57,178.54,42.69,10,Cloudy,1,43.26,Spring,,
2023-04-21,S001,P0008,Furniture,East,457,382,182,386.45,23.88,5,Snowy,0,25.06,Spring,,
2023-04-21,S001,P0009,Groceries,North,222,216,195,214.37,75.47,20,Rainy,1,75.95,Spring,,
2023-04-21,S001,P0010,Toys,North,219,111,70,106.83,88.49,0,Cloudy,1,88.79,Autumn,,
2023-04-21,S001,P0011,Electronics,North,142,105,40,105.81,82.89,20,Cloudy,1,82.21,Autumn,,
2023-04-21,S001,P0012,Electronics,East,253,86,24,96.75,94.72,15,Sunny,1,95.87,Winter,,
2023-04-21,S001,P0013,Furniture,South,299,195,118,212.72,53.84,10,Sunny,0,54.81,Spring,,
2023-04-21,S001,P0014,Groceries,South,441,120,22,128.09,81.45,5,Snowy,1,83.62,Autumn,,
2023-04-21,S001,P0015,Clothing,East,478,410,85,412.89,46.98,15,Cloudy,1,46.08,Autumn,,
2023-04-21,S001,P0016,Clothing,East,291,260,107,271.43,38.0,10,Cloudy,0,33.06,Spring,,
2023-04-21,S001,P0017,Groceries,West,91,38,157,43.3,94.06,5,Sunny,0,93.31,Spring,,
2023-04-21,S001,P0018,Toys,West,323,21,52,18.97,45.29,5,Snowy,1,47.86,Winter,,
2023-04-21,S001,P0019,Toys,West,84,2,115,6.55,42.0,20,Snowy,1,39.53,Autumn,,
2023-04-21,S001,P0020,Toys,West,447,92,59,110.38,72.94,15,Snowy,0,69.01,Spring,,
2023-04-21,S002,P0001,Toys,South,284,176,130,183.07,66.96,5,Sunny,0,62.34,Spring,,
2023-04-21,S002,P0002,Groceries,South,117,8,134,0.69,58.02,5,Cloudy,0,59.9,Winter,,
2023-04-21,S002,P0003,Clothing,North,432,102,142,108.58,92.78,15,Snowy,0,90.13,Winter,,
2023-04-21,S002,P0004,Clothing,South,395,392,105,382.83,28.46,20,Snowy,0,26.87,Autumn,,
2023-04-21,S002,P0005,Furniture,North,370,161,139,169.76,34.69,15,Sunny,0,36.39,Winter,,
2023-04-21,S002,P0006,Groceries,East,246,34,159,26.04,48.24,20,Sunny,1,51.15,Winter,,
2023-04-21,S002,P0007,Toys,West,452,273,150,273.32,95.35,10,Cloudy,1,90.89,Autumn,,
2023-04-21,S002,P0008,Clothing,West,320,270,30,281.18,35.57,5,Rainy,0,39.6,Spring,,
2023-04-21,S002,P0009,Furniture,East,380,7,57,11.58,93.23,10,Cloudy,0,89.46,Autumn,,
2023-04-21,S002,P0010,Electronics,North,114,24,29,24.81,92.6,10,Snowy,1,96.04,Spring,,
2023-04-21,S002,P0011,Clothing,East,493,436,129,429.8,94.09,0,Sunny,0,89.95,Winter,,
2023-04-21,S002,P0012,Clothing,West,320,88,65,93.49,41.38,20,Cloudy,0,45.4,Summer,,
2023-04-21,S002,P0013,Furniture,North,127,20,177,32.24,18.24,10,Sunny,1,21.25,Autumn,,
2023-04-21,S002,P0014,Groceries,East,463,412,182,428.3,56.49,15,Cloudy,0,53.49,Spring,,
2023-04-21,S002,P0015,Furniture,West,489,211,98,212.05,63.26,5,Rainy,1,60.78,Winter,,
2023-04-21,S002,P0016,Clothing,East,486,181,177,187.93,97.77,5,Snowy,0,93.73,Summer,,
2023-04-21,S002,P0017,Electronics,North,259,138,88,149.74,36.13,5,Cloudy,0,33.36,Winter,,
2023-04-21,S002,P0018,Groceries,South,160,52,56,46.88,59.22,5,Snowy,1,56.91,Summer,,
2023-04-21,S002,P0019,Toys,South,283,101,29,111.78,14.13,20,Sunny,1,17.25,Summer,,
2023-04-21,S002,P0020,Electronics,South,288,284,117,299.31,12.82,0,Snowy,0,8.33,Summer,,
2023-04-21,S003,P0001,Electronics,South,91,13,154,3.23,72.25,0,Rainy,1,76.46,Summer,,
2023-04-21,S003,P0002,Clothing,East,64,40,98,31.96,71.89,0,Cloudy,0,67.82,Winter,,
2023-04-21,S003,P0003,Groceries,North,175,59,68,63.58,99.43,5,Sunny,0,98.34,Summer,,
2023-04-21,S003,P0004,Furniture,South,483,250,37,254.11,54.63,10,Cloudy,1,51.33,Autumn,,
2023-04-21,S003,P0005,Groceries,West,262,85,68,84.36,21.1,20,Sunny,1,24.34,Winter,,
2023-04-21,S003,P0006,Toys,East,435,414,31,418.52,99.32,5,Cloudy,1,95.01,Autumn,,
2023-04-21,S003,P0007,Clothing,East,147,115,44,113.29,17.73,20,Sunny,0,15.75,Autumn,,
2023-04-21,S003,P0008,Toys,East,398,392,39,387.92,44.86,15,Sunny,0,43.16,Autumn,,
2023-04-21,S003,P0009,Electronics,East,184,169,78,171.99,48.42,10,Rainy,0,47.09,Winter,,
2023-04-21,S003,P0010,Electronics,South,62,56,88,49.3,41.4,0,Rainy,1,46.23,Summer,,
2023-04-21,S003,P0011,Furniture,West,53,5,140,8.68,13.99,15,Rainy,1,18.12,Spring,,
2023-04-21,S003,P0012,Toys,North,457,188,177,197.88,10.44,10,Rainy,0,14.69,Summer,,
2023-04-21,S003,P0013,Furniture,West,323,14,179,9.48,11.16,5,Snowy,1,15.39,Spring,,
2023-04-21,S003,P0014,Electronics,West,218,28,95,34.43,90.31,5,Rainy,0,86.05,Autumn,,
2023-04-21,S003,P0015,Groceries,East,180,8,77,6.3,41.76,0,Snowy,0,38.48,Autumn,,
2023-04-21,S003,P0016,Clothing,West,228,209,90,228.2,47.94,10,Snowy,0,47.07,Summer,,
2023-04-21,S003,P0017,Toys,East,189,115,134,125.71,28.41,15,Snowy,1,31.88,Summer,,
2023-04-21,S003,P0018,Electronics,North,318,136,109,142.69,68.26,5,Cloudy,1,65.25,Summer,,
2023-04-21,S003,P0019,Groceries,West,377,243,82,249.65,45.95,15,Snowy,0,41.39,Spring,,
2023-04-21,S003,P0020,Furniture,South,471,365,189,356.17,95.86,0,Sunny,1,97.82,Winter,,
2023-04-21,S004,P0001,Electronics,South,113,95,64,105.49,68.83,5,Rainy,1,67.52,Autumn,,
2023-04-21,S004,P0002,Groceries,North,261,102,93,121.41,95.56,5,Cloudy,1,98.82,Spring,,
2023-04-21,S004,P0003,Toys,North,461,308,138,321.47,25.45,5,Sunny,0,25.81,Spring,,
2023-04-21,S004,P0004,Electronics,North,150,23,150,41.77,25.39,20,Rainy,0,25.65,Autumn,,
2023-04-21,S004,P0005,Groceries,West,205,4,25,-4.91,83.11,10,Cloudy,0,84.85,Winter,,
2023-04-21,S004,P0006,Clothing,East,319,111,120,116.7,96.15,0,Sunny,1,95.29,Autumn,,
2023-04-21,S004,P0007,Toys,North,234,176,58,192.63,88.96,15,Cloudy,0,91.79,Winter,,
2023-04-21,S004,P0008,Groceries,East,293,5,140,17.89,55.45,5,Rainy,0,60.0,Spring,,
2023-04-21,S004,P0009,Toys,East,370,251,47,259.35,56.4,10,Snowy,0,56.56,Summer,,
2023-04-21,S004,P0010,Clothing,East,131,104,174,123.02,99.66,10,Snowy,1,94.85,Autumn,,
2023-04-21,S004,P0011,Groceries,East,114,1,130,-3.53,85.48,0,Sunny,0,82.62,Spring,,
2023-04-21,S004,P0012,Electronics,East,348,99,57,91.04,59.4,5,Cloudy,0,59.1,Autumn,,
2023-04-21,S004,P0013,Groceries,North,263,208,28,222.2,83.29,0,Snowy,1,80.69,Winter,,
2023-04-21,S004,P0014,Toys,West,470,345,181,362.79,63.42,0,Cloudy,1,63.09,Autumn,,
2023-04-21,S004,P0015,Clothing,South,125,17,192,12.36,16.52,15,Sunny,1,15.69,Winter,,
2023-04-21,S004,P0016,Electronics,West,161,70,60,75.27,28.09,15,Snowy,1,25.18,Winter,,
2023-04-21,S004,P0017,Clothing,East,292,223,23,220.9,76.86,0,Rainy,1,72.15,Autumn,,
2023-04-21,S004,P0018,Electronics,North,149,123,96,141.15,33.18,15,Rainy,1,35.62,Spring,,
2023-04-21,S004,P0019,Clothing,North,440,115,151,131.52,13.78,5,Snowy,1,15.62,Winter,,
2023-04-21,S004,P0020,Furniture,North,126,109,180,106.3,47.08,10,Sunny,1,46.58,Winter,,
2023-04-21,S005,P0001,Groceries,West,371,226,38,236.64,31.32,20,Sunny,0,26.53,Summer,,
2023-04-21,S005,P0002,Electronics,East,354,55,92,71.55,24.99,15,Snowy,0,28.43,Autumn,,
2023-04-21,S005,P0003,Groceries,South,289,68,177,65.93,66.59,5,Sunny,1,66.36,Winter,,
2023-04-21,S005,P0004,Electronics,North,372,145,85,162.96,25.65,20,Rainy,0,23.73,Autumn,,
2023-04-21,S005,P0005,Clothing,North,402,161,75,156.77,38.54,20,Sunny,1,40.04,Autumn,,
2023-04-21,S005,P0006,Electronics,West,161,102,32,98.6,57.57,5,Sunny,0,60.48,Winter,,
2023-04-21,S005,P0007,Groceries,West,251,22,60,25.87,10.88,0,Cloudy,1,7.13,Summer,,
2023-04-21,S005,P0008,Groceries,North,303,155,99,173.69,10.03,0,Snowy,1,14.28,Summer,,
2023-04-21,S005,P0009,Toys,South,53,20,84,32.91,37.81,5,Rainy,0,40.66,Autumn,,
2023-04-21,S005,P0010,Toys,North,72,1,70,14.25,45.73,20,Sunny,1,46.41,Summer,,
2023-04-21,S005,P0011,Groceries,South,198,16,182,20.82,31.61,10,Cloudy,1,36.25,Winter,,
2023-04-21,S005,P0012,Toys,East,272,46,154,53.76,40.43,20,Sunny,0,41.47,Spring,,
2023-04-21,S005,P0013,Toys,West,87,75,200,90.6,81.66,0,Cloudy,1,77.65,Summer,,
2023-04-21,S005,P0014,Toys,South,500,131,62,121.5,80.25,0,Cloudy,1,82.89,Winter,,
2023-04-21,S005,P0015,Groceries,North,209,25,87,36.31,87.69,15,Rainy,0,83.57,Winter,,
2023-04-21,S005,P0016,Electronics,West,100,69,160,60.85,86.89,0,Rainy,1,82.9,Spring,,
2023-04-21,S005,P0017,Toys,West,470,388,101,392.84,90.24,0,Sunny,0,87.52,Spring,,
2023-04-21,S005,P0018,Toys,South,494,487,98,499.9,96.8,20,Sunny,1,98.07,Summer,,
2023-04-21,S005,P0019,Clothing,East,426,207,58,225.26,93.74,15,Sunny,0,97.51,Summer,,
2023-04-21,S005,P0020,Clothing,East,115,45,112,36.9,80.03,0,Cloudy,0,83.87,Spring,,
2023-04-22,S001,P0001,Clothing,East,375,114,179,114.68,75.0,15,Cloudy,0,73.81,Autumn,,
2023-04-22,S001,P0002,Clothing,South,478,162,123,166.46,20.35,5,Snowy,1,19.55,Summer,,
2023-04-22,S001,P0003,Furniture,West,441,399,159,401.7,11.89,0,Rainy,1,14.02,Summer,,
2023-04-22,S001,P0004,Groceries,East,59,27,67,39.77,54.36,20,Sunny,1,53.29,Autumn,,
2023-04-22,S001,P0005,Furniture,East,189,14,91,22.32,48.8,0,Rainy,1,48.89,Spring,,
2023-04-22,S001,P0006,Toys,East,214,94,198,103.86,15.85,0,Cloudy,0,15.84,Spring,,
2023-04-22,S001,P0007,Groceries,East,183,30,104,48.79,24.16,20,Sunny,0,28.58,Spring,,
2023-04-22,S001,P0008,Clothing,North,206,51,75,50.68,25.66,10,Sunny,1,30.24,Spring,,
2023-04-22,S001,P0009,Electronics,West,375,254,121,258.67,30.38,20,Rainy,0,29.18,Winter,,
2023-04-22,S001,P0010,Groceries,North,159,4,196,20.9,64.07,0,Sunny,1,61.18,Autumn,,
2023-04-22,S001,P0011,Furniture,North,66,66,133,81.85,59.61,10,Sunny,1,59.07,Winter,,
2023-04-22,S001,P0012,Clothing,North,472,280,54,295.73,17.67,0,Snowy,1,22.26,Summer,,
2023-04-22,S001,P0013,Electronics,North,241,39,115,34.25,58.17,10,Cloudy,1,56.96,Spring,,
2023-04-22,S001,P0014,Furniture,East,128,84,152,76.13,67.42,0,Cloudy,0,69.37,Summer,,
2023-04-22,S001,P0015,Groceries,West,380,234,34,252.75,33.58,20,Cloudy,1,30.06,Winter,,
2023-04-22,S001,P0016,Electronics,West,343,72,137,81.7,13.53,10,Sunny,0,17.81,Winter,,
2023-04-22,S001,P0017,Toys,West,280,82,123,76.4,22.43,10,Cloudy,0,21.43,Autumn,,
2023-04-22,S001,P0018,Electronics,North,178,39,172,44.49,33.97,15,Sunny,0,36.52,Spring,,
2023-04-22,S001,P0019,Furniture,East,306,131,93,133.53,33.42,10,Sunny,1,31.67,Spring,,
2023-04-22,S001,P0020,Electronics,South,270,102,186,96.87,43.87,5,Rainy,1,45.09,Summer,,
2023-04-22,S002,P0001,Clothing,South,335,220,186,228.8,96.71,10,Snowy,0,101.64,Autumn,,
2023-04-22,S002,P0002,Furniture,West,316,162,159,159.62,92.43,5,Sunny,1,97.42,Winter,,
2023-04-22,S002,P0003,Groceries,West,487,225,24,220.79,79.29,20,Rainy,0,83.18,Summer,,
2023-04-22,S002,P0004,Toys,North,300,158,74,152.96,81.55,15,Cloudy,1,85.62,Autumn,,
2023-04-22,S002,P0005,Toys,East,216,24,167,15.3,92.96,10,Cloudy,1,93.48,Winter,,
2023-04-22,S002,P0006,Clothing,West,161,95,83,110.2,61.54,0,Rainy,0,61.59,Winter,,
2023-04-22,S002,P0007,Furniture,South,365,38,144,28.46,62.7,15,Sunny,1,67.27,Summer,,
2023-04-22,S002,P0008,Electronics,East,185,160,168,160.12,91.08,15,Snowy,1,86.45,Spring,,
2023-04-22,S002,P0009,Clothing,West,162,146,128,144.13,12.56,10,Snowy,1,13.76,Summer,,
2023-04-22,S002,P0010,Groceries,North,396,225,70,219.25,88.84,15,Rainy,1,88.27,Autumn,,
2023-04-22,S002,P0011,Toys,West,231,97,103,100.78,48.31,0,Cloudy,1,44.76,Autumn,,
2023-04-22,S002,P0012,Groceries,West,155,42,118,42.19,23.27,20,Sunny,0,18.75,Spring,,
2023-04-22,S002,P0013,Toys,North,314,101,174,98.58,83.83,20,Rainy,1,86.6,Winter,,
2023-04-22,S002,P0014,Electronics,North,429,89,122,82.9,37.66,0,Sunny,0,42.02,Summer,,
2023-04-22,S002,P0015,Furniture,East,368,7,193,2.21,45.56,15,Rainy,0,44.62,Spring,,
2023-04-22,S002,P0016,Groceries,East,204,108,146,119.23,85.36,5,Sunny,1,85.67,Spring,,
2023-04-22,S002,P0017,Groceries,West,73,57,98,48.33,77.98,20,Sunny,1,78.53,Winter,,
2023-04-22,S002,P0018,Electronics,South,71,36,171,44.12,59.33,0,Snowy,0,61.71,Spring,,
2023-04-22,S002,P0019,Electronics,West,315,298,86,297.92,92.21,10,Cloudy,0,89.2,Spring,,
2023-04-22,S002,P0020,Furniture,West,240,58,57,64.59,29.09,5,Cloudy,0,26.65,Summer,,
2023-04-22,S003,P0001,Groceries,West,419,71,105,89.34,98.39,10,Cloudy,0,96.71,Winter,,
2023-04-22,S003,P0002,Groceries,South,220,26,140,19.29,43.16,10,Snowy,0,40.98,Summer,,
2023-04-22,S003,P0003,Electronics,North,134,51,152,70.09,32.6,15,Cloudy,0,31.96,Winter,,
2023-04-22,S003,P0004,Groceries,East,367,310,58,300.36,62.72,0,Cloudy,1,61.36,Autumn,,
2023-04-22,S003,P0005,Electronics,North,213,131,36,146.33,88.52,10,Rainy,1,90.28,Winter,,
2023-04-22,S003,P0006,Clothing,North,90,13,167,16.71,80.48,0,Sunny,1,81.18,Autumn,,
2023-04-22,S003,P0007,Groceries,North,336,66,130,59.8,50.67,15,Cloudy,1,49.22,Spring,,
2023-04-22,S003,P0008,Groceries,West,90,45,34,47.38,68.36,20,Snowy,0,65.77,Winter,,
2023-04-22,S003,P0009,Clothing,West,419,212,48,231.86,89.73,5,Rainy,1,85.87,Winter,,
2023-04-22,S003,P0010,Furniture,East,471,241,31,243.04,84.7,15,Snowy,1,84.06,Spring,,
2023-04-22,S003,P0011,Furniture,West,390,257,198,270.03,32.92,0,Snowy,1,31.73,Summer,,
2023-04-22,S003,P0012,Electronics,West,146,95,92,109.53,62.95,20,Rainy,0,65.84,Summer,,
2023-04-22,S003,P0013,Groceries,South,310,104,157,113.97,35.98,15,Sunny,0,33.58,Winter,,
2023-04-22,S003,P0014,Groceries,North,160,1,172,-4.02,56.82,20,Snowy,0,56.95,Spring,,
2023-04-22,S003,P0015,Clothing,East,106,87,25,105.56,19.83,0,Rainy,0,20.7,Summer,,
2023-04-22,S003,P0016,Clothing,West,287,191,178,195.08,20.34,10,Cloudy,0,19.76,Autumn,,
2023-04-22,S003,P0017,Clothing,West,274,255,156,259.2,75.86,0,Cloudy,0,77.9,Autumn,,
2023-04-22,S003,P0018,Groceries,South,485,366,99,359.02,52.22,10,Snowy,1,54.45,Spring,,
2023-04-22,S003,P0019,Electronics,North,65,29,31,27.17,64.74,10,Snowy,0,64.98,Winter,,
2023-04-22,S003,P0020,Electronics,South,103,40,20,43.13,23.48,15,Sunny,1,27.95,Spring,,
2023-04-22,S004,P0001,Furniture,South,81,30,26,28.45,35.66,15,Sunny,0,39.53,Spring,,
2023-04-22,S004,P0002,Furniture,North,415,262,44,267.21,91.72,10,Cloudy,1,92.49,Spring,,
2023-04-22,S004,P0003,Furniture,North,476,272,29,291.64,48.14,10,Rainy,1,47.51,Spring,,
2023-04-22,S004,P0004,Groceries,East,50,18,22,24.49,57.37,15,Rainy,1,60.17,Spring,,
2023-04-22,S004,P0005,Furniture,West,494,221,73,220.57,46.71,20,Rainy,0,47.29,Spring,,
2023-04-22,S004,P0006,Toys,East,464,238,174,239.84,51.2,20,Rainy,0,55.25,Autumn,,
2023-04-22,S004,P0007,Toys,South,241,64,44,59.91,88.67,0,Rainy,1,85.78,Winter,,
2023-04-22,S004,P0008,Furniture,East,187,134,89,150.17,77.45,5,Cloudy,1,79.07,Winter,,
2023-04-22,S004,P0009,Furniture,West,185,129,121,148.52,69.92,10,Cloudy,1,71.77,Winter,,
2023-04-22,S004,P0010,Clothing,West,116,105,60,121.4,55.63,0,Snowy,1,57.41,Spring,,
2023-04-22,S004,P0011,Clothing,East,201,132,78,126.42,78.99,10,Cloudy,1,80.21,Spring,,
2023-04-22,S004,P0012,Clothing,West,350,126,178,137.82,53.57,0,Snowy,0,52.05,Spring,,
2023-04-22,S004,P0013,Groceries,North,226,133,156,131.58,99.49,0,Snowy,0,95.97,Autumn,,
2023-04-22,S004,P0014,Furniture,East,207,136,115,149.96,16.29,20,Sunny,1,12.48,Autumn,,
2023-04-22,S004,P0015,Furniture,West,440,8,121,23.77,41.17,0,Snowy,1,38.48,Spring,,
2023-04-22,S004,P0016,Clothing,South,483,32,181,27.64,34.17,0,Rainy,0,37.03,Summer,,
2023-04-22,S004,P0017,Groceries,East,65,41,64,35.68,92.05,0,Snowy,1,87.8,Winter,,
2023-04-22,S004,P0018,Groceries,North,64,49,102,60.06,34.16,15,Rainy,1,36.59,Summer,,
2023-04-22,S004,P0019,Toys,North,191,170,88,184.54,15.45,0,Snowy,0,20.32,Winter,,
2023-04-22,S004,P0020,Toys,North,314,93,197,95.06,40.8,5,Snowy,1,39.35,Autumn,,
2023-04-22,S005,P0001,Groceries,South,356,66,108,58.33,97.05,10,Rainy,1,96.42,Autumn,,
2023-04-22,S005,P0002,Toys,West,117,50,67,58.93,64.38,0,Cloudy,0,63.8,Spring,,
2023-04-22,S005,P0003,Groceries,West,392,349,72,365.65,41.43,10,Snowy,1,40.4,Autumn,,
2023-04-22,S005,P0004,Toys,West,211,204,89,200.21,79.02,10,Sunny,1,79.93,Winter,,
2023-04-22,S005,P0005,Furniture,North,60,43,113,40.42,55.0,0,Snowy,0,58.38,Autumn,,
2023-04-22,S005,P0006,Groceries,North,66,44,73,48.72,12.31,5,Rainy,1,8.71,Autumn,,
2023-04-22,S005,P0007,Electronics,West,209,33,28,27.24,96.13,20,Snowy,1,93.05,Winter,,
2023-04-22,S005,P0008,Furniture,North,236,119,189,128.16,54.55,0,Cloudy,1,50.14,Winter,,
2023-04-22,S005,P0009,Clothing,East,361,289,179,280.23,30.08,20,Cloudy,0,31.36,Summer,,
2023-04-22,S005,P0010,Groceries,South,322,42,109,53.66,46.33,15,Rainy,1,42.82,Spring,,
2023-04-22,S005,P0011,Toys,West,479,416,44,419.26,81.44,10,Rainy,1,77.29,Autumn,,
2023-04-22,S005,P0012,Furniture,North,211,120,38,131.01,93.55,5,Sunny,1,89.14,Autumn,,
2023-04-22,S005,P0013,Groceries,North,422,16,115,28.1,47.81,0,Rainy,0,46.33,Winter,,
2023-04-22,S005,P0014,Groceries,West,337,2,105,21.8,16.49,0,Cloudy,1,21.27,Autumn,,
2023-04-22,S005,P0015,Clothing,East,169,87,199,87.57,84.97,5,Rainy,0,88.89,Summer,,
2023-04-22,S005,P0016,Electronics,West,284,261,24,261.55,31.23,0,Sunny,0,33.22,Winter,,
2023-04-22,S005,P0017,Toys,West,152,109,190,108.68,84.93,5,Rainy,0,81.81,Autumn,,
2023-04-22,S005,P0018,Furniture,South,204,191,152,202.69,19.49,20,Sunny,0,21.4,Spring,,
2023-04-22,S005,P0019,Clothing,South,334,64,123,77.6,58.18,15,Snowy,0,53.63,Spring,,
2023-04-22,S005,P0020,Groceries,South,273,258,102,253.15,25.67,5,Snowy,0,28.77,Autumn,,
2023-04-23,S001,P0001,Groceries,South,396,62,37,60.57,26.02,10,Snowy,0,22.06,Summer,,
2023-04-23,S001,P0002,Clothing,East,193,94,152,104.48,30.38,5,Rainy,1,29.78,Summer,,
2023-04-23,S001,P0003,Toys,South,122,87,163,105.2,39.04,10,Rainy,1,35.76,Summer,,
2023-04-23,S001,P0004,Furniture,South,447,322,30,313.1,36.1,5,Cloudy,1,40.8,Autumn,,
2023-04-23,S001,P0005,Furniture,South,459,59,87,76.15,91.61,10,Snowy,0,94.14,Spring,,
2023-04-23,S001,P0006,Electronics,North,173,103,75,103.01,23.69,0,Sunny,0,19.7,Spring,,
2023-04-23,S001,P0007,Furniture,West,482,86,38,97.58,22.79,15,Cloudy,0,27.67,Spring,,
2023-04-23,S001,P0008,Electronics,West,412,270,79,279.09,72.9,0,Cloudy,0,73.38,Spring,,
2023-04-23,S001,P0009,Clothing,North,231,55,148,70.69,86.37,0,Snowy,0,85.03,Winter,,
2023-04-23,S001,P0010,Furniture,North,430,129,188,131.4,85.47,5,Cloudy,1,90.06,Autumn,,
2023-04-23,S001,P0011,Furniture,North,441,391,167,401.31,43.69,20,Cloudy,1,46.25,Spring,,
2023-04-23,S001,P0012,Clothing,West,176,160,147,162.59,17.5,10,Rainy,0,19.44,Autumn,,
2023-04-23,S001,P0013,Toys,North,149,139,175,152.22,78.83,10,Cloudy,0,82.82,Spring,,
2023-04-23,S001,P0014,Toys,South,131,91,127,95.24,12.58,10,Cloudy,0,12.34,Winter,,
2023-04-23,S001,P0015,Clothing,West,78,43,21,62.29,24.19,20,Rainy,0,27.59,Winter,,
2023-04-23,S001,P0016,Electronics,West,99,96,44,115.05,51.76,15,Sunny,1,53.04,Winter,,
2023-04-23,S001,P0017,Electronics,West,314,163,148,167.06,53.12,10,Rainy,0,57.79,Spring,,
2023-04-23,S001,P0018,Electronics,North,262,222,199,226.18,52.78,10,Sunny,1,57.19,Autumn,,
2023-04-23,S001,P0019,Clothing,North,177,13,40,32.02,61.85,5,Cloudy,1,66.06,Summer,,
2023-04-23,S001,P0020,Clothing,West,472,49,178,66.14,20.92,0,Rainy,1,19.07,Autumn,,
2023-04-23,S002,P0001,Electronics,West,224,188,69,199.48,39.47,5,Snowy,0,42.51,Winter,,
2023-04-23,S002,P0002,Clothing,East,173,64,187,68.49,67.59,10,Cloudy,0,71.49,Spring,,
2023-04-23,S002,P0003,Furniture,North,291,127,174,145.48,65.49,15,Cloudy,0,68.46,Spring,,
2023-04-23,S002,P0004,Clothing,East,377,77,159,91.05,22.43,10,Cloudy,1,21.27,Winter,,
2023-04-23,S002,P0005,Electronics,South,80,18,52,18.96,84.91,10,Snowy,0,89.45,Summer,,
2023-04-23,S002,P0006,Furniture,South,260,80,176,99.62,18.28,5,Rainy,1,15.45,Summer,,
2023-04-23,S002,P0007,Clothing,North,220,122,94,127.53,50.1,5,Sunny,1,52.19,Spring,,
2023-04-23,S002,P0008,Groceries,South,412,262,142,261.62,27.19,10,Cloudy,1,23.76,Autumn,,
2023-04-23,S002,P0009,Electronics,West,326,224,127,217.42,48.65,5,Sunny,1,50.71,Summer,,
2023-04-23,S002,P0010,Groceries,North,98,26,61,27.84,89.95,10,Sunny,1,92.22,Autumn,,
2023-04-23,S002,P0011,Groceries,South,231,163,116,174.44,19.31,5,Cloudy,0,22.62,Spring,,
2023-04-23,S002,P0012,Electronics,West,178,18,164,29.68,46.58,0,Rainy,1,50.14,Autumn,,
2023-04-23,S002,P0013,Electronics,North,337,83,116,87.97,18.97,20,Rainy,1,23.6,Autumn,,
2023-04-23,S002,P0014,Electronics,West,269,233,186,251.53,46.46,10,Cloudy,1,48.64,Spring,,
2023-04-23,S002,P0015,Groceries,East,290,22,161,34.47,92.64,20,Sunny,1,90.46,Summer,,
2023-04-23,S002,P0016,Groceries,North,157,3,150,2.73,19.1,0,Snowy,0,23.85,Spring,,
2023-04-23,S002,P0017,Toys,South,311,100,146,100.12,47.4,5,Cloudy,1,47.21,Autumn,,
2023-04-23,S002,P0018,Electronics,North,77,34,194,44.09,22.98,20,Rainy,0,27.97,Spring,,
2023-04-23,S002,P0019,Clothing,South,271,237,182,239.75,32.76,15,Snowy,1,37.65,Spring,,
2023-04-23,S002,P0020,Electronics,North,378,245,142,258.44,74.41,20,Snowy,0,78.05,Summer,,
2023-04-23,S003,P0001,Clothing,West,171,129,93,135.09,63.06,0,Cloudy,0,62.39,Summer,,
2023-04-23,S003,P0002,Toys,West,79,49,127,60.75,93.15,15,Cloudy,1,97.62,Winter,,
2023-04-23,S003,P0003,Groceries,West,200,10,41,17.85,77.02,0,Sunny,0,74.36,Winter,,
2023-04-23,S003,P0004,Groceries,East,120,101,177,112.98,63.14,5,Cloudy,0,59.28,Spring,,
2023-04-23,S003,P0005,Clothing,East,422,86,122,98.22,78.41,5,Sunny,1,77.49,Summer,,
